address,area_ft,bath_full,bath_half,beds,built_year,city,days_on_market,lot_ft,price_ft,property_type,school1,school2,school3,sold_date,sold_price,state,zip_code
"1482 Luning Dr,","2,264",3,1,5,1967,San Jose,43,"6,370",698,Single Family Home,9,8,8,3-Aug-18,1580000,CA,95118
"14784 Charmeran Ave,","2,643",3,,4,1950,San Jose,42,"9,375",747,Single Family Home,9,8,NR,27-Jul-18,1975000,CA,95124
"14780 Ronda Dr,","1,905",3,,5,1950,San Jose,30,"9,125",785,Single Family Home,9,8,9,21-Sep-18,1495000,CA,95124
"1477 Hartley Ct,","2,283",3,,6,1959,San Jose,50,"6,300",641,Single Family Home,7,7,7,29-Aug-18,1462500,CA,95130
"1472 Cliffwood Dr,",910,1,,3,1959,San Jose,56,"5,000",648,Single Family Home,5,3,4,19-Sep-18,590000,CA,95122
"1470 Palmview Way,","1,250",2,,4,1959,San Jose,87,"5,000",568,Single Family Home,5,3,4,23-Jul-18,710000,CA,95122
"1470 Calaveras Ave,","2,560",3,,4,1937,San Jose,1,"7,850",816,Single Family Home,4,3,7,31-Jul-18,2090000,CA,95126
"14685 Bronson Ave,",884,1,,2,1950,San Jose,38,"9,125","1,499",Single Family Home,9,8,9,22-Jun-18,1325000,CA,95124
"1467 Nesbit Ct,","2,008",2,1,4,1973,San Jose,28,"8,050",852,Single Family Home,9,8,8,13-Jun-18,1710000,CA,95120
"1466 Neleigh Pl,","1,171",2,,2,2014,San Jose,,435,773,Condo/Townhome/Row Home/Co-Op,6,6,1,8-Nov-18,905000,CA,95131
"1461 Sanborn Ave,",720,1,,2,1920,San Jose,,"2,720",694,Single Family Home,8,6,6,1-Nov-18,500000,CA,95110
"1458 Kimberly Dr,","1,282",2,,3,1961,San Jose,27,"5,814",987,Single Family Home,8,5,8,17-Aug-18,1265000,CA,95118
"1456 Quartz Way,","1,713",3,,4,1961,San Jose,27,"7,210",919,Single Family Home,8,5,8,14-Jun-18,1575000,CA,95118
"1456 Branham Ln,","1,232",2,,3,1965,San Jose,84,"6,100",779,Single Family Home,4,5,8,10-Aug-18,960000,CA,95118
"1455 Sunbeam Cir,","1,740",3,,4,1978,San Jose,104,,158,Mfd/Mobile Home,3,2,5,29-Jun-18,275000,CA,95122
"1451 Revere Ave,","1,363",2,,4,1955,San Jose,,"5,247",706,Single Family Home,7,6,6,12-Nov-18,962000,CA,95118
"1445 Koch Ln,","1,250",2,,3,1954,San Jose,85,"6,804","1,008",Single Family Home,7,6,6,6-Sep-18,1260000,CA,95125
"1445 Fruitdale Ave Unit 405,","1,193",2,,2,2009,San Jose,37,894,738,Condo/Townhome/Row Home/Co-Op,3,4,6,16-Aug-18,880800,CA,95128
"1441 Montelegre Dr,","2,054",2,1,5,1972,San Jose,25,"7,475",745,Single Family Home,9,6,8,3-Jul-18,1530000,CA,95120
"144 S 3rd St Unit 520,",858,1,,1,1996,San Jose,43,871,815,Condo/Townhome/Row Home/Co-Op,3,5,7,10-Jul-18,699000,CA,95112
"144 S 3rd St Unit 315,","1,421",2,,2,1996,San Jose,,"1,536",602,Condo/Townhome/Row Home/Co-Op,3,5,7,27-Jul-18,855000,CA,95112
"144 S 3rd St Unit 134,","1,542",2,1,2,1996,San Jose,41,435,558,Condo/Townhome/Row Home/Co-Op,3,5,7,26-Jul-18,860000,CA,95112
"144 Basch Ave,","1,032",1,,2,1951,San Jose,29,"5,350",640,Single Family Home,3,3,NR,14-Jun-18,660000,CA,95116
"1439 Merrywood Dr,","1,775",3,,4,1960,San Jose,44,"6,042",789,Single Family Home,8,8,8,2-Aug-18,1400000,CA,95118
"1438 Yilufa Ct,","2,416",3,1,4,2009,San Jose,50,"4,221",869,Single Family Home,9,9,10,8-Aug-18,2100000,CA,95129
"14370 Highgrove Ct,",960,2,,3,1954,San Jose,34,"6,816",729,Single Family Home,NR,NR,5,1-Aug-18,700000,CA,95127
"14369 New Jersey Ave,","4,342",5,,5,2018,San Jose,49,0.39,645,Single Family Home,6,7,NR,25-Sep-18,2800000,CA,95124
"1435 Golden Meadow Sq,","1,152",2,,2,1974,San Jose,20,"1,440",956,Condo/Townhome/Row Home/Co-Op,7,7,7,19-Sep-18,1101000,CA,95117
"1433 Hester Ave,","1,916",2,,3,1951,San Jose,31,"6,900",861,Single Family Home,4,3,7,16-Jul-18,1650000,CA,95126
"1431 Dentwood Dr,","1,220",2,,3,1960,San Jose,35,"6,120",861,Single Family Home,8,8,8,30-Jul-18,1050000,CA,95118
"14305 Holden Ct,","2,150",3,,3,1952,San Jose,67,0.27,779,Single Family Home,9,8,9,6-Aug-18,1675000,CA,95124
"143 Sprucemont Pl,","2,347",3,,4,1977,San Jose,95,"6,050",511,Single Family Home,6,6,8,7-Aug-18,1200000,CA,95139
"1429 Sunshade Ln,","1,440",2,,3,1981,San Jose,41,,138,Mfd/Mobile Home,3,2,5,30-Jul-18,198482,CA,95122
"1429 Sprucewood Dr,","1,300",2,,3,1960,San Jose,32,"6,148",962,Single Family Home,8,8,8,18-Jun-18,1250000,CA,95118
"1425 Bouret Dr,","1,888",3,,4,1963,San Jose,111,"6,000",604,Single Family Home,4,5,8,21-Sep-18,1140000,CA,95118
"1423 Hanchett Ave,","1,536",3,,3,1925,San Jose,30,"5,670",703,Single Family Home,4,NR,7,14-Sep-18,1080000,CA,95126
"1422 Ridgewood Dr,","1,080",2,,3,1960,San Jose,61,"6,264","1,046",Single Family Home,8,8,8,19-Sep-18,1130000,CA,95118
"1421 N 1st St Unit 259,",901,1,,1,2006,San Jose,129,"1,100",705,Condo/Townhome/Row Home/Co-Op,3,3,7,17-Jul-18,635000,CA,95112
"1421 N 1st St Unit 205,",731,1,,1,2006,San Jose,39,"1,100",793,Condo/Townhome/Row Home/Co-Op,3,4,7,18-Jun-18,580000,CA,95112
"1420 Dahlia Loop,","1,977",2,2,3,2006,San Jose,36,"2,119",687,Single Family Home,4,6,7,24-Aug-18,1358000,CA,95126
"1418 Rocklin Ct,",896,1,,2,1984,San Jose,35,436,905,Condo/Townhome/Row Home/Co-Op,6,6,2,13-Jun-18,811000,CA,95131
"1416 Ridgewood Dr,","1,556",2,,3,1960,San Jose,52,"6,300",816,Single Family Home,8,8,8,22-Jun-18,1270000,CA,95118
"1411 Meridian Ave,","2,120",,,,1968,San Jose,56,"9,000",187,Multi-Family Home,3,4,6,19-Sep-18,396000,CA,95125
"1410 Flora Ave,","2,629",2,2,4,1949,San Jose,47,0.24,837,Single Family Home,7,7,7,19-Jun-18,2200000,CA,95130
"1400 Searcy Dr,","1,180",2,,3,1962,San Jose,47,"6,060",966,Single Family Home,8,5,8,24-Jul-18,1140000,CA,95118
"140 El Campo Dr,","1,127",1,,3,1952,San Jose,27,"7,680",714,Single Family Home,5,4,5,13-Jun-18,805000,CA,95127
"1395 Courtyard Dr,","1,522",2,,3,1973,San Jose,37,"5,040",821,Single Family Home,8,5,8,29-Jun-18,1250000,CA,95118
"13941 Observatory Dr,","3,498",4,,5,1990,San Jose,,1.52,452,Single Family Home,5,4,NR,12-Jul-18,1580000,CA,95127
"1392 Searcy Dr,","1,792",2,,3,1962,San Jose,78,"6,060",606,Single Family Home,8,5,8,6-Sep-18,1086000,CA,95118
"1391 Melwood Dr,","1,080",2,,3,1960,San Jose,51,"6,148",926,Single Family Home,4,6,8,21-Jun-18,1000000,CA,95118
"1390 Saddle Rack St Apt 207,","1,108",2,,2,2004,San Jose,42,"1,108",754,Condo/Townhome/Row Home/Co-Op,2,4,7,5-Jul-18,835000,CA,95126
"1387 Marcello Dr,","1,307",2,,2,2007,San Jose,69,"1,226",689,Condo/Townhome/Row Home/Co-Op,6,NR,2,31-Jul-18,900000,CA,95131
"1387 De Altura Cmn,","1,682",2,1,2,2006,San Jose,38,"1,112",588,Condo/Townhome/Row Home/Co-Op,4,6,7,14-Jun-18,988888,CA,95126
"1383 Santa Fe Dr,","1,408",2,,4,1963,San Jose,66,"6,000",639,Single Family Home,4,5,8,15-Jun-18,900000,CA,95118
"1376 Branham Ln Unit 4,",798,1,,2,1970,San Jose,18,"7,080",667,Condo/Townhome/Row Home/Co-Op,4,5,8,26-Jun-18,532000,CA,95118
"1372 Branham Ln Unit 4,",798,1,,2,1970,San Jose,9,"7,080",667,Condo/Townhome/Row Home/Co-Op,4,5,8,5-Oct-18,532000,CA,95118
"1371 Marcello Dr,","1,519",2,1,2,2007,San Jose,48,"1,226",691,Condo/Townhome/Row Home/Co-Op,6,1,NR,20-Sep-18,1050000,CA,95131
"1370 Carterwood Pl,","1,321",2,,3,1975,San Jose,42,"8,200",666,Single Family Home,6,6,4,21-Sep-18,880000,CA,95121
"1368 Poe Ln,","1,502",2,,4,1959,San Jose,115,"6,090","1,065",Single Family Home,7,7,7,31-Jul-18,1600000,CA,95130
"1366 Legend Ln,","2,410",3,,5,1998,San Jose,,"4,240",664,Single Family Home,6,6,1,9-Nov-18,1600000,CA,95131
"1366 Dahlia Loop,","1,367",3,,3,2006,San Jose,,"1,761",827,Single Family Home,4,6,7,13-Nov-18,1131000,CA,95126
"1364 Randol Ave,","2,154",2,,3,1915,San Jose,,"6,987",673,Single Family Home,4,3,7,24-Oct-18,1450000,CA,95126
"13621 Emilie Dr,","1,224",2,,3,1951,San Jose,27,"5,555",723,Single Family Home,5,4,4,12-Sep-18,885000,CA,95127
"1361 Marcello Dr,","1,519",2,1,2,2010,San Jose,39,"1,226",678,Condo/Townhome/Row Home/Co-Op,6,NR,2,10-Jul-18,1030000,CA,95131
"1361 E San Fernando St,","1,620",,,3,1950,San Jose,69,"5,480",664,Multi-Family Home,3,NR,4,12-Jun-18,1075000,CA,95116
"1360 Neleigh Pl,","1,171",2,,2,2014,San Jose,35,435,769,Condo/Townhome/Row Home/Co-Op,6,6,1,6-Sep-18,900000,CA,95131
"136 Sunnyslope Ave,",360,1,,1,1945,San Jose,13,"6,750","1,514",Single Family Home,4,4,NR,15-Jun-18,545000,CA,95127
"1358 Oakland Rd Spc 38,","1,527",2,,3,1994,San Jose,81,,170,Mfd/Mobile Home,6,1,1,12-Sep-18,260000,CA,95112
"1350 Magnolia Ave,","1,779",2,,4,1900,San Jose,51,"5,125",801,Single Family Home,4,3,7,29-Oct-18,1425000,CA,95126
"1348 Essex Way,","3,928",,,9,1967,San Jose,179,"6,120",415,Multi-Family Home,4,4,7,7-Aug-18,1630000,CA,95117
"1347 Lexington Dr,","3,928",,,9,1967,San Jose,50,"6,848",404,Multi-Family Home,4,4,7,14-Jun-18,1585000,CA,95117
"1346 Trailside Ln,","2,538",3,1,4,2004,San Jose,84,"3,661",508,Condo/Townhome/Row Home/Co-Op,9,9,8,13-Jul-18,1290000,CA,95138
"1345 Palm St,","1,118",2,,2,1986,San Jose,17,"1,500",581,Condo/Townhome/Row Home/Co-Op,8,6,6,15-Jun-18,650000,CA,95110
"1345 Michigan Ave,","2,024",3,,4,2015,Alviso,,"4,498",260,Single Family Home,5,6,8,20-Jul-18,527000,CA,95002
"1345 Kotenberg Ave,","3,289",4,,4,2007,San Jose,43,"7,473",715,Single Family Home,7,6,6,19-Jul-18,2350000,CA,95125
"1344 Iris Ct,","1,882",2,1,3,1940,San Jose,44,"6,264",850,Single Family Home,7,6,6,13-Jul-18,1599000,CA,95125
"1343 University Ave,","1,887",3,,3,1993,San Jose,,"3,772",768,Single Family Home,4,3,7,10-Aug-18,1450000,CA,95126
"1343 Petal Way,","1,176",2,,3,1959,San Jose,,"7,521","1,556",Single Family Home,9,9,10,8-Nov-18,1830000,CA,95129
"1341 Vernal Dr,","1,264",2,,3,1958,San Jose,41,"6,100","1,226",Single Family Home,7,7,7,23-Jul-18,1550000,CA,95130
"134 Azucar Ave,","1,675",3,,4,1960,San Jose,77,"5,600",439,Single Family Home,3,4,9,27-Jul-18,735000,CA,95111
"1338 Quail Creek Cir,","1,827",2,,3,1991,San Jose,29,"5,940",832,Single Family Home,9,8,10,22-Jun-18,1520000,CA,95120
"1326 Piland Dr,","1,502",2,,4,1959,San Jose,77,"6,510",959,Single Family Home,7,7,7,6-Aug-18,1440000,CA,95130
"1325 Coniston Ct,","3,141",,,6,1979,San Jose,37,"7,920",462,Multi-Family Home,4,6,8,22-Jun-18,1450000,CA,95118
"1323 Fruitdale Ave,","1,244",2,1,2,1980,San Jose,31,594,707,Condo/Townhome/Row Home/Co-Op,7,6,6,29-Jun-18,880000,CA,95126
"1320 Lightland Rd,","1,861",3,,4,1977,San Jose,,"6,000",457,Single Family Home,6,6,8,23-Jul-18,850000,CA,95121
"1318 N Capitol Ave Unit 1,","1,605",2,1,3,2014,San Jose,29,"1,300",670,Condo/Townhome/Row Home/Co-Op,5,7,10,10-Aug-18,1075000,CA,95132
"1316 Keoncrest Ave,","1,241",1,,3,1947,San Jose,31,"5,610",846,Single Family Home,3,4,7,19-Jul-18,1050000,CA,95110
"1315 Kane Ct,","1,494",2,,4,1969,San Jose,42,"6,090",579,Single Family Home,6,6,8,29-Aug-18,865000,CA,95121
"13112 Water St,","2,378",4,,4,1951,San Jose,15,"9,375",320,Single Family Home,3,6,6,30-Oct-18,760000,CA,95111
"1311 Starglo Pl,","1,684",2,1,3,1993,San Jose,30,"4,356",739,Condo/Townhome/Row Home/Co-Op,6,NR,2,6-Jul-18,1245000,CA,95131
"1311 Lindahl Ct,","2,265",2,,4,1970,San Jose,36,"8,800",596,Single Family Home,9,6,8,24-Jul-18,1350000,CA,95120
"1309 Mountain Quail Cir,","2,372",3,,3,1988,San Jose,39,"5,358",738,Single Family Home,9,8,10,17-Jul-18,1750000,CA,95120
"1306 Shawn Dr Unit 2,",903,1,,2,1970,San Jose,23,"8,250",609,Condo/Townhome/Row Home/Co-Op,4,5,8,21-Jun-18,550000,CA,95118
"1301 Salvatore Ct,","2,356",3,,5,1976,San Jose,39,"9,017",700,Single Family Home,9,6,8,16-Jul-18,1650000,CA,95120
"130 El Bosque Dr,","2,376",2,,3,2000,San Jose,132,"2,376",138,Mfd/Mobile Home,6,6,8,9-Nov-18,329000,CA,95134
"130 E San Fernando St Apt 306,","1,622",2,,2,1998,San Jose,54,550,509,Condo/Townhome/Row Home/Co-Op,3,NR,7,21-Sep-18,825000,CA,95112
"1296 Bird Ave,","2,244",3,,4,2014,San Jose,42,"5,000",762,Single Family Home,7,6,6,13-Jul-18,1710000,CA,95125
"1289 McAbee Estates Pl,","3,485",4,,5,1990,San Jose,12,"7,980",531,Single Family Home,9,6,8,8-Nov-18,1850000,CA,95120
"1288 Martin Ave,","2,034",2,,4,1922,San Jose,39,"5,929",698,Single Family Home,4,NR,7,10-Sep-18,1420000,CA,95126
"1287 Marcello Dr,","1,415",1,1,1,2006,San Jose,39,"1,498",502,Condo/Townhome/Row Home/Co-Op,6,1,NR,17-Sep-18,710000,CA,95131
"1287 Forrestal Ave,","1,279",2,,2,1949,San Jose,,"5,000",625,Single Family Home,3,3,7,29-Oct-18,800000,CA,95110
"1284 Tofts Dr,","1,380",3,,4,1971,San Jose,77,"6,000",819,Single Family Home,6,6,9,6-Sep-18,1130000,CA,95131
"128 Ash Grove Ct,","1,362",2,,4,1977,San Jose,13,"5,280",698,Single Family Home,3,8,8,7-Nov-18,950000,CA,95123
"1279 Curtiss Ave,","4,070",3,1,4,1947,San Jose,40,0.24,596,Single Family Home,7,6,6,6-Aug-18,2425000,CA,95125
"1275 Mildred Ave,","1,101",1,1,2,1935,San Jose,8,"4,806","1,190",Single Family Home,7,6,6,20-Sep-18,1310000,CA,95125
"1271 Hopkins Dr,","1,126",2,,3,1959,San Jose,29,"6,000",691,Single Family Home,5,3,4,20-Jul-18,778000,CA,95122
"1268 Butterfly Dr,","1,534",2,,3,1972,San Jose,38,"8,582",926,Single Family Home,9,6,8,29-Jun-18,1420000,CA,95120
"1265 Bird Ave,",848,1,,2,1922,San Jose,99,"5,000","3,361",Single Family Home,7,6,6,7-Aug-18,2850000,CA,95125
"1253 Settle Ave,","1,246",1,,2,1900,San Jose,14,0.26,"1,324",Single Family Home,7,6,6,26-Jun-18,1650000,CA,95125
"1253 Park Ave,","1,842",2,,4,1926,San Jose,43,"5,332",760,Single Family Home,4,NR,7,29-Aug-18,1400000,CA,95126
"1253 Collins Ln,","1,929",3,,4,1963,San Jose,50,"8,100","1,089",Single Family Home,8,7,7,18-Jul-18,2100000,CA,95129
"1253 Avenida Las Brisas,","1,307",2,,2,2006,San Jose,40,"1,307",765,Condo/Townhome/Row Home/Co-Op,6,1,NR,12-Sep-18,1000000,CA,95131
"125 Patterson St Unit 303,","1,045",1,1,1,2006,San Jose,73,728,569,Condo/Townhome/Row Home/Co-Op,4,7,7,24-Jul-18,595000,CA,95112
"125 Patterson St Unit 221,",710,1,,1,2006,San Jose,37,728,810,Condo/Townhome/Row Home/Co-Op,4,2,7,17-Aug-18,575000,CA,95112
"125 Patterson St Unit 213,","1,061",2,,2,2006,San Jose,,728,679,Condo/Townhome/Row Home/Co-Op,4,7,7,26-Jun-18,720000,CA,95112
"1249 Martin Ave,","1,948",2,,3,1911,San Jose,36,"7,000",821,Single Family Home,4,3,7,1-Aug-18,1600000,CA,95126
"1248 S 2nd St,","1,284",3,,5,1920,San Jose,43,"5,452",706,Single Family Home,8,9,7,29-Jun-18,907000,CA,95112
"1247 Madrona Ave,","1,723",2,1,3,1952,San Jose,51,"7,000",905,Single Family Home,9,6,6,27-Jul-18,1560000,CA,95125
"1245 Coyote Creek Pl,",849,2,,2,1984,San Jose,41,"1,120",642,Condo/Townhome/Row Home/Co-Op,4,5,3,4-Oct-18,545000,CA,95116
"1242 Oregold Pl,","1,157",2,,2,1993,San Jose,22,435,792,Condo/Townhome/Row Home/Co-Op,6,1,NR,23-Aug-18,916000,CA,95131
"1242 Coyote Creek Pl,",633,1,,1,1984,San Jose,,"1,120",695,Condo/Townhome/Row Home/Co-Op,4,5,3,2-Nov-18,440000,CA,95116
"12340 Clayton Rd,","4,000",3,1,4,1989,San Jose,112,,625,Single Family Home,3,3,5,30-Aug-18,2500000,CA,95127
"1230 Michigan Ave,","2,071",2,,4,2015,Alviso,86,"5,241",596,Single Family Home,5,6,8,14-Sep-18,1235000,CA,95002
"1230 Fritzen St,","1,391",2,,3,1961,San Jose,33,"5,445",550,Single Family Home,5,3,4,17-Jul-18,765000,CA,95122
"123 Austin Ct,","1,525",2,,4,2002,San Jose,49,"4,800",580,Single Family Home,8,6,6,7-Aug-18,885000,CA,95110
"1223 Woodlawn Ave,","1,372",2,,3,1956,San Jose,31,"5,700",991,Single Family Home,6,5,6,13-Jul-18,1360000,CA,95128
"122 N 18th St,","1,806",3,,3,1923,San Jose,62,"6,250",581,Single Family Home,4,5,NR,3-Jul-18,1050000,CA,95112
"1219 Polk Spring Ct,","1,155",2,,3,1986,San Jose,58,"3,990",955,Condo/Townhome/Row Home/Co-Op,9,8,10,16-Aug-18,1103000,CA,95120
"1214 Rodney Dr,","1,685",2,,4,1957,San Jose,41,"9,100",801,Single Family Home,8,5,8,30-Aug-18,1350000,CA,95118
"121 Schott St,",933,2,,2,1986,San Jose,148,"2,640",697,Single Family Home,6,4,NR,3-Jul-18,650000,CA,95116
"1206 Sandra Dr,","1,837",2,,3,1947,San Jose,36,"7,616",784,Single Family Home,9,6,6,27-Jul-18,1440000,CA,95125
"1205 Fairview Ave,","1,678",2,,3,1935,San Jose,41,"5,880","1,043",Single Family Home,9,6,6,18-Sep-18,1750000,CA,95125
"1201 Shoreland Dr,","1,068",2,,3,1978,San Jose,,"6,099",810,Single Family Home,6,4,2,6-Aug-18,865000,CA,95122
"12 Boston Ave,","2,080",,,,1928,San Jose,123,"5,600",581,Multi-Family Home,4,3,6,23-Jul-18,1208000,CA,95128
"1192 Doralee Way,","2,914",3,,4,1953,San Jose,9,"9,794",635,Single Family Home,7,6,6,31-Jul-18,1849000,CA,95125
"1190 Raposa Dr,","1,799",3,,4,1978,San Jose,39,"6,500",567,Single Family Home,6,6,8,23-Jul-18,1020000,CA,95121
"119 Hayes Ave,","1,676",2,,4,1976,San Jose,,"6,000",510,Single Family Home,5,4,8,28-Sep-18,855000,CA,95123
"118 Damsen Dr,","1,069",2,,3,1988,San Jose,142,"1,300",599,Condo/Townhome/Row Home/Co-Op,6,4,NR,26-Jul-18,640000,CA,95116
"1179 Nikette Way,","2,700",3,,5,1978,San Jose,26,0.23,814,Single Family Home,9,8,10,19-Oct-18,2199000,CA,95120
"1178 Oakview Rd,","1,074",1,1,2,1972,San Jose,31,"3,486",661,Single Family Home,6,6,8,15-Jun-18,710000,CA,95121
"1176 Culligan Blvd,","1,919",2,,4,1962,San Jose,48,0.24,845,Single Family Home,9,6,10,10-Sep-18,1622000,CA,95120
"1174 Leeward Dr,","1,062",1,1,3,1977,San Jose,39,"6,710",720,Single Family Home,3,4,4,22-Jun-18,765000,CA,95122
"1173 Nevada Ave,","3,533",5,1,5,2014,San Jose,39,"7,904",927,Single Family Home,7,6,6,20-Aug-18,3275000,CA,95125
"1169 Sherman St,","1,028",1,,2,1920,San Jose,,"6,800",764,Single Family Home,4,6,6,9-Nov-18,785000,CA,95110
"1167 Brace Ave,","2,006",2,1,3,1992,San Jose,37,435,591,Single Family Home,7,6,6,20-Jul-18,1185000,CA,95125
"1165 Raposa Dr,","1,654",3,,3,1980,San Jose,65,"8,448",399,Single Family Home,6,6,6,10-Sep-18,660000,CA,95121
"1163 Spiro Dr,","1,681",2,1,4,1979,San Jose,64,"4,305",547,Single Family Home,3,2,3,17-Aug-18,920000,CA,95116
"116 Quail Hollow Dr,","1,712",2,,3,2015,San Jose,55,,242,Mfd/Mobile Home,NR,5,6,29-Aug-18,415000,CA,95128
"1153 El Prado Dr,","2,015",3,,4,1966,San Jose,,"8,424",907,Single Family Home,9,6,10,21-Sep-18,1828000,CA,95120
"1152 Brace Ave Apt 6,",954,1,1,2,1976,San Jose,52,"1,225",881,Condo/Townhome/Row Home/Co-Op,7,6,6,2-Aug-18,840000,CA,95125
"1150 S 11th St,","1,120",1,,3,1920,San Jose,,"6,165",702,Single Family Home,3,2,7,2-Nov-18,786000,CA,95112
"1146 Colonial Ln,","1,793",2,,3,1961,San Jose,126,0.29,572,Single Family Home,7,6,10,20-Jul-18,1025000,CA,95132
"1146 Arbor Vista Way,","1,150",2,,2,1977,San Jose,118,"1,150",957,Single Family Home,3,4,6,23-Jul-18,1100000,CA,95126
"1145 Hopkins Dr,","1,979",3,,5,1964,San Jose,,"4,791.60",427,Single Family Home,5,3,4,2-Nov-18,845000,CA,95122
"1145 Delmas Ave,","3,249",5,,4,2018,San Jose,18,"8,950",705,Single Family Home,7,6,6,2-Nov-18,2290000,CA,95125
"1140 Glenmeadow Ct,","1,260",2,1,3,1971,San Jose,38,"1,020",825,Condo/Townhome/Row Home/Co-Op,7,6,6,15-Jun-18,1040000,CA,95125
"1138 Zinfandel Way,","1,911",2,1,4,1970,San Jose,43,"8,000",680,Single Family Home,9,6,8,30-Aug-18,1300000,CA,95120
"1138 Garfield Ave,","3,010",3,1,4,2016,San Jose,41,"6,700",797,Single Family Home,7,6,6,30-Jul-18,2400000,CA,95125
"1137 Brace Ave Apt 4,","1,092",1,1,2,1981,San Jose,75,"2,161",888,Condo/Townhome/Row Home/Co-Op,7,6,6,23-Aug-18,970000,CA,95125
"1137 Brace Ave Apt 2,","1,356",2,1,3,1981,San Jose,58,"2,161",819,Condo/Townhome/Row Home/Co-Op,7,6,6,6-Sep-18,1111000,CA,95125
"1134 Olive Branch Ln,","2,732",3,,4,1969,San Jose,,0.3,695,Single Family Home,9,8,10,2-Nov-18,1900000,CA,95120
"1130 Martin Ave,","1,548",2,,3,1924,San Jose,,"4,300",969,Single Family Home,4,NR,7,19-Oct-18,1500000,CA,95126
"113 Ballatore Ct,",850,2,,2,1993,San Jose,22,871,924,Condo/Townhome/Row Home/Co-Op,5,6,8,13-Aug-18,785000,CA,95134
"1128 Quail Run Ct,","1,420",2,,3,1981,San Jose,,"1,224",539,Condo/Townhome/Row Home/Co-Op,4,5,8,1-Nov-18,765000,CA,95118
"1127 Laurie Ave,","1,316",2,,3,1930,San Jose,14,"6,000","1,052",Single Family Home,9,6,6,26-Jul-18,1385000,CA,95125
"1124 Macias Ln,","3,780",4,,4,2006,San Jose,127,"7,378",611,Single Family Home,9,8,10,25-Jul-18,2310000,CA,95120
"1121 Homer Cmn,","1,651",2,1,3,1996,San Jose,37,"2,613",721,Condo/Townhome/Row Home/Co-Op,6,NR,2,22-Jun-18,1190000,CA,95131
"1120 Olive Branch Ln,","2,584",3,,4,1973,San Jose,,0.27,739,Single Family Home,9,8,10,11-Oct-18,1910000,CA,95120
"1120 Kayellen Ct,","1,780",3,,3,1985,San Jose,,"1,610",567,Condo/Townhome/Row Home/Co-Op,7,6,6,6-Nov-18,1010000,CA,95125
"1120 Calle Almaden,","2,390",3,,4,1988,San Jose,126,"4,802",446,Single Family Home,9,6,8,20-Jul-18,1066000,CA,95120
"112 Mosswell Ct,","1,987",2,1,4,1978,San Jose,43,"5,974",501,Single Family Home,6,7,9,12-Jul-18,995000,CA,95138
"1119 Odyssey Ct,","1,693",2,1,3,1983,San Jose,62,"1,440",502,Condo/Townhome/Row Home/Co-Op,4,5,8,20-Jul-18,850000,CA,95118
"1117 Nevada Ave,","4,233",3,1,4,1927,San Jose,29,0.3,945,Single Family Home,7,6,6,15-Jun-18,4000000,CA,95125
"1115 Lennon Way,","2,459",2,1,4,1998,San Jose,41,"6,500",834,Single Family Home,9,6,6,10-Jul-18,2050000,CA,95125
"1108 S Winchester Blvd,",669,1,,1,1992,San Jose,38,"1,306",852,Condo/Townhome/Row Home/Co-Op,6,5,6,16-Aug-18,570000,CA,95128
"1094 Summerplace Dr,",730,1,,1,1992,San Jose,17,436,555,Not Available,6,9,2,24-Jul-18,405000,CA,95122
"1090 Walnut Woods Ct,","1,344",2,,4,1985,San Jose,37,0.26,685,Single Family Home,5,2,5,15-Jun-18,920000,CA,95122
"109 Birch Ln,","1,620",2,,3,1946,San Jose,9,"8,100",679,Single Family Home,4,4,NR,5-Nov-18,1099888,CA,95127
"1088 Foxglove Pl,","1,718",3,1,3,2015,San Jose,41,"1,216",769,Condo/Townhome/Row Home/Co-Op,6,2,NR,12-Jun-18,1321000,CA,95131
"1087 Carolyn Ave,","3,928",4,,5,2018,San Jose,194,"8,200",891,Single Family Home,7,6,6,5-Sep-18,3500000,CA,95125
"1085 Eugene Ave Apt 6,","4,020",,,,1951,San Jose,35,"9,000",249,Multi-Family Home,4,3,7,10-Jul-18,1000000,CA,95126
"1084 S Daniel Way,","1,950",3,,3,1960,San Jose,,"6,600",618,Single Family Home,6,5,6,29-Oct-18,1205000,CA,95128
"10812 Crothers Rd,","2,253",3,,4,1958,San Jose,35,2.86,399,Single Family Home,5,4,NR,2-Aug-18,900000,CA,95127
"1075 Noble Ln,","1,821",2,1,4,1970,San Jose,50,0.53,789,Single Family Home,7,6,10,8-Aug-18,1436000,CA,95132
"1072 Wilsham Dr,","1,519",2,,3,1970,San Jose,41,"6,200",671,Single Family Home,7,6,1,30-Aug-18,1020000,CA,95132
"1069 Kitchener Cir,","1,861",2,1,4,1976,San Jose,56,"6,466",521,Single Family Home,6,6,6,19-Sep-18,970000,CA,95121
"10681 Porter Ln,","1,916",2,,3,1960,San Jose,67,"6,900",496,Single Family Home,4,4,NR,13-Aug-18,950000,CA,95127
"1063 Summershore Ct,","1,094",3,,2,1992,San Jose,,578,503,Condo/Townhome/Row Home/Co-Op,6,9,2,30-Oct-18,550000,CA,95122
"1063 Rymar Pl,","1,042",2,1,2,1987,San Jose,38,"1,612",865,Condo/Townhome/Row Home/Co-Op,7,6,9,27-Jul-18,901000,CA,95133
